state,zip,plan_letter,carrier_name,rate_type,gender,age,monthly_premium
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,F,70,177.78
TX,75201,G,WoodmenLife,ATTAINED_AGE,F,70,182.05
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,F,70,190.45
TX,75201,G,AFLAC,ATTAINED_AGE,F,70,190.77
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,F,70,191.78
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,F,70,195.69
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,F,70,196.33
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,F,70,208.66
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,F,70,216.64
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,F,70,228.57
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,F,70,231.63
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,F,70,231.99
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,F,70,233.17
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,F,70,234.09
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,F,70,239.74
TX,75201,G,United American Insurance Company,ATTAINED_AGE,F,70,241
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,F,70,242.16
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,F,70,266.68
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,F,70,267.23
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,F,70,270.46
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,F,70,280.24
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,F,70,650.86
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,M,75,178.54
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,M,75,186.85
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,M,75,200.4
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,M,75,201.92
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,M,75,205.54
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,M,75,218.45
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,M,75,219.23
TX,75201,G,Lumos Insurance,ATTAINED_AGE,M,75,219.77
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,M,75,225.33
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,M,75,225.58
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,M,75,233.36
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,M,75,233.57
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,M,75,246.36
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,M,75,247.34
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,M,75,247.56
TX,75201,G,WoodmenLife,ATTAINED_AGE,M,75,251.31
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,M,75,268.62
TX,75201,G,AFLAC,ATTAINED_AGE,M,75,269.29
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,M,75,279.14
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,M,75,282.65
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,M,75,300.08
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,M,75,308.04
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,M,75,308.07
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,M,75,312.14
TX,75201,G,United American Insurance Company,ATTAINED_AGE,M,75,321
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,M,75,322.72
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,M,75,323.95
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,M,75,326.64
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,M,75,360.07
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,M,75,369.54
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,M,75,380.09
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,M,75,385.72
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,M,75,433.6
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,M,75,734.56
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,F,75,155.6
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,F,75,162.48
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,F,75,178.73
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,F,75,181.3
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,F,75,183.58
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,F,75,190.05
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,F,75,196.31
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,F,75,196.88
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,F,75,199.58
TX,75201,G,Lumos Insurance,ATTAINED_AGE,F,75,199.82
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,F,75,202.92
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,F,75,203.1
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,F,75,214.23
TX,75201,G,WoodmenLife,ATTAINED_AGE,F,75,218.53
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,F,75,223.78
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,F,75,225.06
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,F,75,233.58
TX,75201,G,AFLAC,ATTAINED_AGE,F,75,235.09
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,F,75,253.86
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,F,75,271.43
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,F,75,272.43
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,F,75,272.8
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,F,75,277.35
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,F,75,279.14
TX,75201,G,United American Insurance Company,ATTAINED_AGE,F,75,280
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,F,75,281.89
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,F,75,285.82
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,F,75,292.72
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,F,75,321.34
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,F,75,321.49
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,F,75,335.4
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,F,75,342.18
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,F,75,384.1
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,F,75,650.86
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,M,80,211.7
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,M,80,220.83
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,M,80,228.93
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,M,80,242.91
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,M,80,249.71
TX,75201,G,Lumos Insurance,ATTAINED_AGE,M,80,254.76
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,M,80,259.48
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,M,80,267.18
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,M,80,274.42
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,M,80,276.03
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,M,80,277
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,M,80,282.56
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,M,80,283.32
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,M,80,286.79
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,M,80,299.72
TX,75201,G,WoodmenLife,ATTAINED_AGE,M,80,315.43
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,M,80,326.92
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,M,80,329.8
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,M,80,343.35
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,M,80,343.9
TX,75201,G,AFLAC,ATTAINED_AGE,M,80,344.61
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,M,80,355.64
TX,75201,G,United American Insurance Company,ATTAINED_AGE,M,80,360
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,M,80,373.93
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,M,80,381.85
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,M,80,382.12
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,M,80,382.67
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,M,80,385.35
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,M,80,433.6
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,M,80,444.92
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,M,80,449.59
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,M,80,450.43
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,M,80,475.52
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,M,80,734.56
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,F,80,184.49
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,F,80,192.02
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,F,80,207.13
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,F,80,211.23
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,F,80,225.75
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,F,80,227
TX,75201,G,Lumos Insurance,ATTAINED_AGE,F,80,231.56
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,F,80,232.77
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,F,80,240.03
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,F,80,242.75
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,F,80,249.15
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,F,80,249.38
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,F,80,255.65
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,F,80,257.57
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,F,80,260.63
TX,75201,G,WoodmenLife,ATTAINED_AGE,F,80,274.28
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,F,80,284.28
TX,75201,G,AFLAC,ATTAINED_AGE,F,80,300.84
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,F,80,308.87
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,F,80,309.83
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,F,80,312.15
TX,75201,G,United American Insurance Company,ATTAINED_AGE,F,80,313
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,F,80,325.15
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,F,80,329.8
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,F,80,332.28
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,F,80,338.47
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,F,80,343.34
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,F,80,346.93
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,F,80,384.1
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,F,80,386.86
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,F,80,390.94
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,F,80,402.17
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,F,80,428.06
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,F,80,650.86
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,M,85,244.85
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,M,85,260.06
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,M,85,268.67
TX,75201,G,Lumos Insurance,ATTAINED_AGE,M,85,295.37
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,M,85,295.54
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,M,85,309.02
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,M,85,317.94
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,M,85,320.97
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,M,85,322.24
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,M,85,335.84
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,M,85,336.76
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,M,85,342
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,M,85,348.99
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,M,85,356.19
TX,75201,G,United American Insurance Company,ATTAINED_AGE,M,85,360
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,M,85,364.66
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,M,85,394
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,M,85,398.48
TX,75201,G,WoodmenLife,ATTAINED_AGE,M,85,399.32
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,M,85,405.71
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,M,85,414.46
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,M,85,418.4
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,M,85,424.15
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,M,85,433.6
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,M,85,438.69
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,M,85,440.48
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,M,85,445.9
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,M,85,469.52
TX,75201,G,AFLAC,ATTAINED_AGE,M,85,478.01
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,M,85,495.55
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,M,85,507.05
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,M,85,546.98
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,M,85,579.43
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,M,85,734.56
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,F,85,213.39
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,F,85,233.63
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,F,85,235.26
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,F,85,256.99
TX,75201,G,Lumos Insurance,ATTAINED_AGE,F,85,268.45
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,F,85,269.22
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,F,85,289.03
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,F,85,290.38
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,F,85,292.03
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,F,85,292.94
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,F,85,292.98
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,F,85,302.58
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,F,85,309.73
TX,75201,G,United American Insurance Company,ATTAINED_AGE,F,85,313
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,F,85,314.28
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,F,85,317.09
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,F,85,343.57
TX,75201,G,WoodmenLife,ATTAINED_AGE,F,85,347.24
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,F,85,349
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,F,85,368.82
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,F,85,368.86
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,F,85,375.77
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,F,85,383.02
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,F,85,384.1
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,F,85,387.68
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,F,85,393.92
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,F,85,414.46
TX,75201,G,AFLAC,ATTAINED_AGE,F,85,417.3
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,F,85,422.68
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,F,85,430.93
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,F,85,452.72
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,F,85,475.64
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,F,85,521.58
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,F,85,650.86
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,M,90,280.01
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,M,90,289.63
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,M,90,334.81
TX,75201,G,Lumos Insurance,ATTAINED_AGE,M,90,342.32
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,M,90,353.39
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,M,90,357.48
TX,75201,G,United American Insurance Company,ATTAINED_AGE,M,90,360
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,M,90,362.21
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,M,90,368.29
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,M,90,394
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,M,90,405.71
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,M,90,406.65
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,M,90,414.46
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,M,90,418.52
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,M,90,422.75
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,M,90,425.97
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,M,90,426.17
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,M,90,429.68
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,M,90,433.6
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,M,90,436.31
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,M,90,438.7
TX,75201,G,WoodmenLife,ATTAINED_AGE,M,90,491.11
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,M,90,494.71
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,M,90,497.71
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,M,90,509.04
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,M,90,512.21
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,M,90,517.79
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,M,90,529.11
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,M,90,534.5
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,M,90,572.14
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,M,90,634.12
TX,75201,G,AFLAC,ATTAINED_AGE,M,90,644.14
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,M,90,706.1
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,M,90,734.56
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,F,90,244.03
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,F,90,262.06
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,F,90,291.14
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,F,90,307.88
TX,75201,G,Lumos Insurance,ATTAINED_AGE,F,90,311.12
TX,75201,G,United American Insurance Company,ATTAINED_AGE,F,90,313
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,F,90,320.26
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,F,90,323.45
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,F,90,329.28
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,F,90,349
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,F,90,363.93
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,F,90,367.6
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,F,90,368.86
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,F,90,369.69
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,F,90,370.59
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,F,90,373.58
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,F,90,373.64
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,F,90,377.17
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,F,90,384.1
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,F,90,395.45
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,F,90,414.46
TX,75201,G,WoodmenLife,ATTAINED_AGE,F,90,427.05
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,F,90,432.81
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,F,90,444.49
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,F,90,445.24
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,F,90,457.21
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,F,90,460.14
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,F,90,462.31
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,F,90,464.78
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,F,90,515.02
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,F,90,551.41
TX,75201,G,AFLAC,ATTAINED_AGE,F,90,562.33
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,F,90,635.58
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,F,90,650.86
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,M,95,308.04
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,M,95,319.81
TX,75201,G,United American Insurance Company,ATTAINED_AGE,M,95,360
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,M,95,362.21
TX,75201,G,Lumos Insurance,ATTAINED_AGE,M,95,387.2
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,M,95,388.76
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,M,95,394
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,M,95,394.69
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,M,95,405.71
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,M,95,406.65
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,M,95,414.46
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,M,95,417.24
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,M,95,433.6
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,M,95,458.96
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,M,95,459.14
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,M,95,469.12
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,M,95,478.29
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,M,95,510.59
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,M,95,512.21
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,M,95,517.79
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,M,95,521.55
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,M,95,526.6
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,M,95,530.83
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,M,95,544.37
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,M,95,549.54
